Sales_Date,Delivery_Date,SKU_Code,Qty,Unit_Price,Line_Amount,From_Location,To_Location,Channel,Sub_Channel,Delivery_Type,Courier,City_Tier,Category,Order_ID,Customer_ID,Month,Year,Week,Delivery_Days,Payment_Method,Is_Returned
2025-05-01,2025-05-04,BPC-1031,1,467.0,467.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-107449,C46573,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1027,1,1435.0,1435.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-107449,C46573,2025-05,2025,18,3,COD,0
2025-05-01,2025-05-04,BPC-1040,1,920.0,920.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-107450,C54613,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1027,1,1440.0,1440.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-107450,C54613,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-03,BPC-1017,2,850.0,1700.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-107451,C54614,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1017,2,852.0,1704.0,Gurgaon,Ludhiana,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-107452,C54614,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1033,2,614.0,1228.0,Gurgaon,Ludhiana,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-107452,C54614,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-04,BPC-1036,1,461.0,461.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-107453,C40761,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1046,1,975.0,975.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,XpressBees,Metro,Makeup,D2C-107453,C40761,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1005,2,712.0,1424.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-107454,C54615,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1035,1,279.0,279.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Ecom Express,Tier 2,Bodycare,D2C-107454,C54615,2025-05,2025,18,3,COD,0
2025-05-01,2025-05-06,BPC-1011,2,447.0,894.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-107455,C54616,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1016,1,805.0,805.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-107455,C54616,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-05,BPC-1019,1,911.0,911.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107456,C54617,2025-05,2025,18,4,COD,0
2025-05-01,2025-05-05,BPC-1048,2,1092.0,2184.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-107456,C54617,2025-05,2025,18,4,Prepaid,0
2025-05-01,2025-05-03,BPC-1019,1,930.0,930.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107457,C54617,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1044,2,994.0,1988.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-107457,C54617,2025-05,2025,18,2,Wallet,1
2025-05-01,2025-05-03,BPC-1041,3,1272.0,3816.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-107457,C54617,2025-05,2025,18,2,Wallet,0
2025-05-01,2025-05-03,BPC-1046,1,971.0,971.0,Gurgaon,Dehradun,D2C,Website,Scheduled,Blue Dart,Tier 2,Makeup,D2C-107458,C54618,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1029,2,447.0,894.0,Gurgaon,Dehradun,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-107458,C54618,2025-05,2025,18,2,Wallet,0
2025-05-01,2025-05-07,BPC-1033,3,602.0,1806.0,Navi Mumbai,Bhopal,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-107459,C54618,2025-05,2025,18,6,COD,0
2025-05-01,2025-05-03,BPC-1043,2,725.0,1450.0,Gurgaon,Chandigarh,D2C,Website,Scheduled,Ecom Express,Tier 2,Makeup,D2C-107460,C48068,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-05,BPC-1021,1,1163.0,1163.0,Navi Mumbai,Bengaluru,D2C,Website,Scheduled,Shadowfax,Metro,Haircare,D2C-107461,C54620,2025-05,2025,18,4,Wallet,0
2025-05-01,2025-05-05,BPC-1008,1,681.0,681.0,Navi Mumbai,Bengaluru,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-107461,C54620,2025-05,2025,18,4,COD,0
2025-05-01,2025-05-05,BPC-1012,2,524.0,1048.0,Navi Mumbai,Bengaluru,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-107461,C54620,2025-05,2025,18,4,Prepaid,0
2025-05-01,2025-05-06,BPC-1031,2,471.0,942.0,Gurgaon,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-107462,C54621,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1024,2,834.0,1668.0,Gurgaon,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-107462,C54621,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-05,BPC-1042,1,370.0,370.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-107463,C54621,2025-05,2025,18,4,COD,0
2025-05-01,2025-05-07,BPC-1046,1,975.0,975.0,Gurgaon,Mumbai,D2C,Website,Scheduled,XpressBees,Metro,Makeup,D2C-107464,C54622,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1036,2,458.0,916.0,Gurgaon,Mumbai,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-107464,C54622,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-05,BPC-1048,1,1081.0,1081.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Shadowfax,Metro,Makeup,D2C-107465,C54623,2025-05,2025,18,4,Prepaid,0
2025-05-01,2025-05-05,BPC-1041,1,1257.0,1257.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Shadowfax,Metro,Makeup,D2C-107465,C54623,2025-05,2025,18,4,Prepaid,0
2025-05-01,2025-05-03,BPC-1023,2,482.0,964.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-107466,C54624,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1044,2,983.0,1966.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,XpressBees,Metro,Makeup,D2C-107466,C54624,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1027,1,1415.0,1415.0,Hyderabad,Mysuru,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-107467,C49961,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1035,2,279.0,558.0,Hyderabad,Mysuru,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-107467,C49961,2025-05,2025,18,2,COD,0
2025-05-01,2025-05-06,BPC-1009,1,318.0,318.0,Hyderabad,Indore,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-107468,C54626,2025-05,2025,18,5,Wallet,0
2025-05-01,2025-05-06,BPC-1031,1,479.0,479.0,Hyderabad,Indore,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-107468,C54626,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-04,BPC-1044,2,969.0,1938.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-107469,C54626,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1034,2,291.0,582.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-107469,C54626,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-03,BPC-1003,1,527.0,527.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-107470,C54627,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-07,BPC-1022,1,520.0,520.0,Gurgaon,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107471,C47653,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1008,2,699.0,1398.0,Gurgaon,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-107471,C47653,2025-05,2025,18,6,COD,0
2025-05-01,2025-05-04,BPC-1045,1,466.0,466.0,Navi Mumbai,Surat,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-107472,C54629,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1032,2,509.0,1018.0,Navi Mumbai,Surat,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-107472,C54629,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1023,1,482.0,482.0,Navi Mumbai,Surat,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-107472,C54629,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-06,BPC-1030,1,529.0,529.0,Hyderabad,Delhi,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-107473,C54629,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1046,1,978.0,978.0,Hyderabad,Delhi,D2C,Website,Scheduled,Shadowfax,Metro,Makeup,D2C-107473,C54629,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-07,BPC-1002,1,472.0,472.0,Navi Mumbai,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-107474,C54629,2025-05,2025,18,6,Wallet,0
2025-05-01,2025-05-07,BPC-1040,2,931.0,1862.0,Navi Mumbai,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-107474,C54629,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1018,1,441.0,441.0,Navi Mumbai,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107474,C54629,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-03,BPC-1018,1,444.0,444.0,Gurgaon,Chandigarh,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-107475,C54630,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-07,BPC-1005,2,693.0,1386.0,Gurgaon,Kochi,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-107476,C54631,2025-05,2025,18,6,COD,0
2025-05-01,2025-05-07,BPC-1033,1,597.0,597.0,Gurgaon,Kochi,D2C,Website,Scheduled,Ecom Express,Tier 2,Bodycare,D2C-107476,C54631,2025-05,2025,18,6,Wallet,0
2025-05-01,2025-05-06,BPC-1022,2,516.0,1032.0,Navi Mumbai,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107477,C47075,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1019,3,937.0,2811.0,Navi Mumbai,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107477,C47075,2025-05,2025,18,5,Wallet,0
2025-05-01,2025-05-03,BPC-1030,1,534.0,534.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-107478,C54631,2025-05,2025,18,2,COD,0
2025-05-01,2025-05-03,BPC-1036,2,461.0,922.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-107478,C54631,2025-05,2025,18,2,COD,0
2025-05-01,2025-05-06,BPC-1042,2,371.0,742.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-107479,C54631,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1035,2,276.0,552.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-107479,C54631,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1023,2,475.0,950.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-107479,C54631,2025-05,2025,18,5,COD,0
2025-05-01,2025-05-03,BPC-1006,1,1154.0,1154.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-107480,C49880,2025-05,2025,18,2,COD,0
2025-05-01,2025-05-06,BPC-1038,2,276.0,552.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-107481,C42099,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1015,1,527.0,527.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-107481,C42099,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-06,BPC-1010,1,534.0,534.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-107481,C42099,2025-05,2025,18,5,Prepaid,0
2025-05-01,2025-05-07,BPC-1041,1,1264.0,1264.0,Gurgaon,Bhopal,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-107482,C54632,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1031,3,476.0,1428.0,Gurgaon,Bhopal,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-107482,C54632,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1016,1,789.0,789.0,Gurgaon,Bhopal,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-107482,C54632,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1031,1,465.0,465.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-107483,C43936,2025-05,2025,18,6,Prepaid,1
2025-05-01,2025-05-07,BPC-1007,2,400.0,800.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-107483,C43936,2025-05,2025,18,6,Wallet,0
2025-05-01,2025-05-05,BPC-1017,1,831.0,831.0,Hyderabad,Chandigarh,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-107484,C54633,2025-05,2025,18,4,Prepaid,0
2025-05-01,2025-05-05,BPC-1016,1,806.0,806.0,Hyderabad,Chandigarh,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-107484,C54633,2025-05,2025,18,4,Prepaid,0
2025-05-01,2025-05-03,BPC-1032,2,490.0,980.0,Navi Mumbai,Nashik,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-107485,C54634,2025-05,2025,18,2,COD,0
2025-05-01,2025-05-03,BPC-1048,1,1079.0,1079.0,Navi Mumbai,Nashik,D2C,Website,Scheduled,Shadowfax,Tier 2,Makeup,D2C-107485,C54634,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-03,BPC-1008,3,694.0,2082.0,Navi Mumbai,Nashik,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-107485,C54634,2025-05,2025,18,2,Prepaid,0
2025-05-01,2025-05-07,BPC-1046,2,989.0,1978.0,Navi Mumbai,Bhopal,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-107486,C46880,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1001,1,372.0,372.0,Navi Mumbai,Bhopal,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-107486,C46880,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-05,BPC-1022,1,525.0,525.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107487,C54635,2025-05,2025,18,4,COD,0
2025-05-01,2025-05-05,BPC-1040,3,929.0,2787.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-107487,C54635,2025-05,2025,18,4,COD,0
2025-05-01,2025-05-05,BPC-1014,1,601.0,601.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-107487,C54635,2025-05,2025,18,4,COD,1
2025-05-01,2025-05-07,BPC-1007,1,400.0,400.0,Hyderabad,Mumbai,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-107488,C54636,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1010,2,543.0,1086.0,Hyderabad,Mumbai,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-107488,C54636,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-03,BPC-1029,2,445.0,890.0,Gurgaon,Agra,D2C,Website,Scheduled,XpressBees,Tier 2,Bodycare,D2C-107489,C54636,2025-05,2025,18,2,COD,1
2025-05-01,2025-05-04,BPC-1026,1,646.0,646.0,Navi Mumbai,Vadodara,D2C,Website,Scheduled,Blue Dart,Tier 2,Haircare,D2C-107490,C54637,2025-05,2025,18,3,COD,0
2025-05-01,2025-05-05,BPC-1046,1,971.0,971.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-107491,C54637,2025-05,2025,18,4,Prepaid,1
2025-05-01,2025-05-05,BPC-1010,1,538.0,538.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-107491,C54637,2025-05,2025,18,4,Wallet,0
2025-05-01,2025-05-07,BPC-1005,1,701.0,701.0,Hyderabad,Nagpur,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-107492,C54638,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1009,1,323.0,323.0,Hyderabad,Nagpur,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-107492,C54638,2025-05,2025,18,6,COD,1
2025-05-01,2025-05-07,BPC-1029,2,448.0,896.0,Gurgaon,Nashik,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-107493,C42639,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-04,BPC-1033,2,607.0,1214.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-107494,C54640,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1025,2,748.0,1496.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-107494,C54640,2025-05,2025,18,3,COD,0
2025-05-01,2025-05-04,BPC-1024,1,842.0,842.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-107495,C47040,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-04,BPC-1011,1,443.0,443.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-107495,C47040,2025-05,2025,18,3,Wallet,0
2025-05-01,2025-05-04,BPC-1043,3,722.0,2166.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-107495,C47040,2025-05,2025,18,3,Prepaid,0
2025-05-01,2025-05-07,BPC-1006,2,1148.0,2296.0,Hyderabad,Nagpur,D2C,Website,Scheduled,XpressBees,Tier 2,Skincare,D2C-107496,C54641,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1030,1,530.0,530.0,Hyderabad,Nagpur,D2C,Website,Scheduled,XpressBees,Tier 2,Bodycare,D2C-107496,C54641,2025-05,2025,18,6,Prepaid,0
2025-05-01,2025-05-07,BPC-1047,1,1097.0,1097.0,Hyderabad,Nagpur,D2C,Website,Scheduled,XpressBees,Tier 2,Makeup,D2C-107496,C54641,2025-05,2025,18,6,COD,0
2025-05-01,2025-05-04,BPC-1045,1,465.0,465.0,Navi Mumbai,Surat,D2C,Website,Scheduled,Shadowfax,Tier 2,Makeup,D2C-107497,C54641,2025-05,2025,18,3,Wallet,0
2025-05-01,2025-05-04,BPC-1022,2,529.0,1058.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-107498,C54642,2025-05,2025,18,3,Wallet,0
2025-05-01,2025-05-04,BPC-1016,1,786.0,786.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-107498,C54642,2025-05,2025,18,3,Prepaid,1
2025-05-01,2025-05-06,BPC-1006,3,1146.0,3438.0,Navi Mumbai,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-107499,C54642,2025-05,2025,18,5,Prepaid,0
