Sales_Date,Delivery_Date,SKU_Code,Qty,Unit_Price,Line_Amount,From_Location,To_Location,Channel,Sub_Channel,Delivery_Type,Courier,City_Tier,Category,Order_ID,Customer_ID,Month,Year,Week,Delivery_Days,Payment_Method,Is_Returned
2025-07-01,2025-07-04,BPC-1017,1,992.0,992.0,Hyderabad,Visakhapatnam,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-113432,C58351,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-03,BPC-1044,2,1111.0,2222.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-113433,C58352,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1037,1,558.0,558.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-113433,C58352,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1003,1,599.0,599.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113433,C58352,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-05,BPC-1010,1,628.0,628.0,Navi Mumbai,Bhopal,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-113434,C58352,2025-07,2025,27,4,Wallet,0
2025-07-01,2025-07-04,BPC-1042,2,430.0,860.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-113435,C58352,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-03,BPC-1023,1,548.0,548.0,Gurgaon,Jaipur,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-113436,C58352,2025-07,2025,27,2,Wallet,0
2025-07-01,2025-07-04,BPC-1011,1,523.0,523.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113437,C58353,2025-07,2025,27,3,Wallet,0
2025-07-01,2025-07-07,BPC-1029,1,518.0,518.0,Navi Mumbai,Bhopal,D2C,Website,Scheduled,XpressBees,Tier 2,Bodycare,D2C-113438,C43181,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-07,BPC-1026,1,775.0,775.0,Navi Mumbai,Bhopal,D2C,Website,Scheduled,XpressBees,Tier 2,Haircare,D2C-113438,C43181,2025-07,2025,27,6,COD,1
2025-07-01,2025-07-03,BPC-1014,1,712.0,712.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-113439,C58355,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1015,1,607.0,607.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-113439,C58355,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-05,BPC-1007,1,461.0,461.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-113440,C42415,2025-07,2025,27,4,Prepaid,0
2025-07-01,2025-07-03,BPC-1017,1,984.0,984.0,Navi Mumbai,Surat,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-113441,C58357,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-04,BPC-1029,1,520.0,520.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-113442,C47983,2025-07,2025,27,3,Prepaid,1
2025-07-01,2025-07-04,BPC-1023,1,552.0,552.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-113442,C47983,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1019,1,1115.0,1115.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Haircare,D2C-113443,C58358,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1011,1,532.0,532.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-113443,C58358,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1034,1,334.0,334.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-113443,C58358,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1044,1,1160.0,1160.0,Gurgaon,Delhi,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-113444,C58359,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1007,1,467.0,467.0,Gurgaon,Delhi,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113444,C58359,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1015,1,608.0,608.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-113445,C46323,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-06,BPC-1009,1,364.0,364.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113446,C48360,2025-07,2025,27,5,COD,0
2025-07-01,2025-07-04,BPC-1009,3,370.0,1110.0,Gurgaon,Chandigarh,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-113447,C42921,2025-07,2025,27,3,Prepaid,1
2025-07-01,2025-07-03,BPC-1037,1,564.0,564.0,Hyderabad,Chennai,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-113448,C58360,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1043,1,856.0,856.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-113449,C58361,2025-07,2025,27,2,Wallet,0
2025-07-01,2025-07-03,BPC-1016,1,909.0,909.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-113449,C58361,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-03,BPC-1013,2,513.0,1026.0,Gurgaon,Delhi,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-113450,C58361,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1045,1,527.0,527.0,Gurgaon,Delhi,D2C,Website,Scheduled,Shadowfax,Metro,Makeup,D2C-113450,C58361,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1040,1,1082.0,1082.0,Navi Mumbai,Vadodara,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-113451,C43218,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1042,1,440.0,440.0,Navi Mumbai,Vadodara,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-113451,C43218,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-03,BPC-1041,1,1458.0,1458.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-113452,C58362,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1022,1,617.0,617.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-113452,C58362,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1009,1,368.0,368.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-113452,C58362,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-03,BPC-1018,1,509.0,509.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-113453,C58362,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1041,1,1470.0,1470.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-113453,C58362,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-07,BPC-1032,1,575.0,575.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-113454,C58363,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-04,BPC-1040,1,1104.0,1104.0,Gurgaon,Agra,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-113455,C58364,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1013,1,514.0,514.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113456,C58365,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1029,1,520.0,520.0,Gurgaon,Lucknow,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-113457,C58366,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-03,BPC-1011,1,523.0,523.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113458,C58367,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-03,BPC-1026,1,779.0,779.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Haircare,D2C-113459,C58368,2025-07,2025,27,2,Wallet,0
2025-07-01,2025-07-03,BPC-1017,2,982.0,1964.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-113459,C58368,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1010,1,621.0,621.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-113459,C58368,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1005,1,806.0,806.0,Gurgaon,Jaipur,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-113460,C58368,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1012,1,617.0,617.0,Gurgaon,Jaipur,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-113460,C58368,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-07,BPC-1018,1,506.0,506.0,Navi Mumbai,Visakhapatnam,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-113461,C58369,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-03,BPC-1028,1,467.0,467.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-113462,C58370,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-03,BPC-1011,1,527.0,527.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-113462,C58370,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1030,1,619.0,619.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-113462,C58370,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1014,1,693.0,693.0,Gurgaon,Kanpur,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-113463,C58371,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1028,1,465.0,465.0,Gurgaon,Kanpur,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-113463,C58371,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-05,BPC-1006,1,1325.0,1325.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-113464,C48581,2025-07,2025,27,4,Prepaid,0
2025-07-01,2025-07-05,BPC-1008,1,805.0,805.0,Navi Mumbai,Coimbatore,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-113465,C58373,2025-07,2025,27,4,Prepaid,0
2025-07-01,2025-07-03,BPC-1013,2,506.0,1012.0,Gurgaon,Ludhiana,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-113466,C48903,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1043,2,853.0,1706.0,Navi Mumbai,Nagpur,D2C,Website,Scheduled,Shadowfax,Tier 2,Makeup,D2C-113467,C45218,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-05,BPC-1029,1,520.0,520.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-113468,C41351,2025-07,2025,27,4,Prepaid,0
2025-07-01,2025-07-07,BPC-1014,2,707.0,1414.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-113469,C58375,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-03,BPC-1043,1,853.0,853.0,Gurgaon,Chandigarh,D2C,Website,Scheduled,Shadowfax,Tier 2,Makeup,D2C-113470,C46568,2025-07,2025,27,2,Wallet,0
2025-07-01,2025-07-03,BPC-1030,1,620.0,620.0,Gurgaon,Jaipur,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-113471,C58376,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1031,1,538.0,538.0,Gurgaon,Jaipur,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-113471,C58376,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-04,BPC-1021,1,1369.0,1369.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-113472,C58376,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1025,1,868.0,868.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-113472,C58376,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-03,BPC-1034,1,339.0,339.0,Navi Mumbai,Vadodara,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-113473,C58377,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-03,BPC-1025,1,857.0,857.0,Navi Mumbai,Vadodara,D2C,Website,Scheduled,Blue Dart,Tier 2,Haircare,D2C-113473,C58377,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-07,BPC-1041,1,1458.0,1458.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-113474,C58378,2025-07,2025,27,6,COD,0
2025-07-01,2025-07-04,BPC-1012,2,611.0,1222.0,Gurgaon,Dehradun,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-113475,C58378,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1048,1,1283.0,1283.0,Gurgaon,Chandigarh,D2C,Website,Scheduled,XpressBees,Tier 2,Makeup,D2C-113476,C42686,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1045,2,543.0,1086.0,Gurgaon,Chandigarh,D2C,Website,Scheduled,XpressBees,Tier 2,Makeup,D2C-113476,C42686,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1011,1,518.0,518.0,Gurgaon,Chandigarh,D2C,Website,Scheduled,XpressBees,Tier 2,Skincare,D2C-113476,C42686,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-06,BPC-1036,1,532.0,532.0,Navi Mumbai,Delhi,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-113477,C49909,2025-07,2025,27,5,Wallet,0
2025-07-01,2025-07-07,BPC-1006,1,1333.0,1333.0,Gurgaon,Visakhapatnam,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-113478,C58379,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-07,BPC-1004,1,1007.0,1007.0,Gurgaon,Visakhapatnam,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-113478,C58379,2025-07,2025,27,6,COD,0
2025-07-01,2025-07-04,BPC-1010,1,627.0,627.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-113479,C58379,2025-07,2025,27,3,Wallet,0
2025-07-01,2025-07-04,BPC-1033,1,690.0,690.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-113479,C58379,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1028,1,461.0,461.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-113480,C58380,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-04,BPC-1005,2,818.0,1636.0,Gurgaon,Kanpur,D2C,Website,Scheduled,XpressBees,Tier 2,Skincare,D2C-113481,C58381,2025-07,2025,27,3,Wallet,0
2025-07-01,2025-07-04,BPC-1036,1,540.0,540.0,Hyderabad,Kochi,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-113482,C58381,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1007,1,465.0,465.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-113483,C58381,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-04,BPC-1048,1,1275.0,1275.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-113483,C58381,2025-07,2025,27,3,Wallet,1
2025-07-01,2025-07-03,BPC-1006,1,1337.0,1337.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113484,C58382,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-03,BPC-1034,1,340.0,340.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-113484,C58382,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-03,BPC-1020,1,1092.0,1092.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-113484,C58382,2025-07,2025,27,2,COD,0
2025-07-01,2025-07-05,BPC-1022,1,595.0,595.0,Hyderabad,Surat,D2C,Website,Scheduled,Blue Dart,Tier 2,Haircare,D2C-113485,C42863,2025-07,2025,27,4,Wallet,1
2025-07-01,2025-07-05,BPC-1039,1,308.0,308.0,Hyderabad,Surat,D2C,Website,Scheduled,Blue Dart,Tier 2,Makeup,D2C-113485,C42863,2025-07,2025,27,4,Prepaid,0
2025-07-01,2025-07-05,BPC-1025,1,877.0,877.0,Hyderabad,Surat,D2C,Website,Scheduled,Blue Dart,Tier 2,Haircare,D2C-113485,C42863,2025-07,2025,27,4,COD,0
2025-07-01,2025-07-07,BPC-1023,1,561.0,561.0,Hyderabad,Mumbai,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-113486,C58382,2025-07,2025,27,6,COD,0
2025-07-01,2025-07-07,BPC-1018,1,503.0,503.0,Hyderabad,Mumbai,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-113486,C58382,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-07,BPC-1025,1,872.0,872.0,Gurgaon,Mumbai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-113487,C45250,2025-07,2025,27,6,Wallet,0
2025-07-01,2025-07-05,BPC-1031,1,550.0,550.0,Gurgaon,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-113488,C40044,2025-07,2025,27,4,Prepaid,0
2025-07-01,2025-07-05,BPC-1040,1,1085.0,1085.0,Gurgaon,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-113488,C40044,2025-07,2025,27,4,COD,0
2025-07-01,2025-07-05,BPC-1049,1,1847.0,1847.0,Gurgaon,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Fragrance,D2C-113488,C40044,2025-07,2025,27,4,Prepaid,0
2025-07-01,2025-07-04,BPC-1033,2,697.0,1394.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-113489,C58382,2025-07,2025,27,3,Prepaid,0
2025-07-01,2025-07-07,BPC-1004,1,980.0,980.0,Gurgaon,Bhubaneswar,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-113490,C58382,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-07,BPC-1047,1,1266.0,1266.0,Gurgaon,Bhubaneswar,D2C,Website,Scheduled,Ecom Express,Tier 2,Makeup,D2C-113490,C58382,2025-07,2025,27,6,Prepaid,0
2025-07-01,2025-07-04,BPC-1049,1,1830.0,1830.0,Navi Mumbai,Nagpur,D2C,Website,Scheduled,Delhivery,Tier 2,Fragrance,D2C-113491,C42719,2025-07,2025,27,3,COD,1
2025-07-01,2025-07-04,BPC-1014,1,702.0,702.0,Navi Mumbai,Nagpur,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-113491,C42719,2025-07,2025,27,3,COD,0
2025-07-01,2025-07-03,BPC-1015,1,629.0,629.0,Gurgaon,Agra,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-113492,C58383,2025-07,2025,27,2,Prepaid,1
2025-07-01,2025-07-03,BPC-1021,1,1388.0,1388.0,Gurgaon,Agra,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-113492,C58383,2025-07,2025,27,2,Prepaid,0
2025-07-01,2025-07-06,BPC-1019,1,1081.0,1081.0,Navi Mumbai,Dehradun,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-113493,C58383,2025-07,2025,27,5,Prepaid,0
2025-07-01,2025-07-06,BPC-1045,1,532.0,532.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-113494,C58383,2025-07,2025,27,5,Prepaid,0
2025-07-01,2025-07-06,BPC-1048,2,1256.0,2512.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-113494,C58383,2025-07,2025,27,5,Prepaid,0
2025-07-02,2025-07-06,BPC-1004,1,994.0,994.0,Hyderabad,Bhubaneswar,D2C,Website,Scheduled,XpressBees,Tier 2,Skincare,D2C-113495,C58384,2025-07,2025,27,4,Prepaid,0
2025-07-02,2025-07-06,BPC-1005,1,811.0,811.0,Hyderabad,Bhubaneswar,D2C,Website,Scheduled,XpressBees,Tier 2,Skincare,D2C-113495,C58384,2025-07,2025,27,4,Prepaid,0
2025-07-02,2025-07-07,BPC-1042,2,427.0,854.0,Navi Mumbai,Mysuru,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-113496,C58384,2025-07,2025,27,5,COD,0
2025-07-02,2025-07-04,BPC-1034,1,338.0,338.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-113497,C58384,2025-07,2025,27,2,COD,0
2025-07-02,2025-07-04,BPC-1036,1,539.0,539.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-113497,C58384,2025-07,2025,27,2,Prepaid,0
2025-07-02,2025-07-05,BPC-1010,1,627.0,627.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113498,C47889,2025-07,2025,27,3,Prepaid,0
2025-07-02,2025-07-05,BPC-1005,1,818.0,818.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-113498,C47889,2025-07,2025,27,3,COD,0
2025-07-02,2025-07-07,BPC-1019,1,1098.0,1098.0,Gurgaon,Bhubaneswar,D2C,Website,Scheduled,Ecom Express,Tier 2,Haircare,D2C-113499,C58385,2025-07,2025,27,5,Prepaid,0
2025-07-02,2025-07-07,BPC-1020,1,1083.0,1083.0,Gurgaon,Bhubaneswar,D2C,Website,Scheduled,Ecom Express,Tier 2,Haircare,D2C-113499,C58385,2025-07,2025,27,5,Prepaid,0
2025-07-02,2025-07-04,BPC-1004,1,991.0,991.0,Gurgaon,Ludhiana,D2C,Website,Scheduled,XpressBees,Tier 2,Skincare,D2C-113500,C58386,2025-07,2025,27,2,Prepaid,0
