Sales_Date,Delivery_Date,SKU_Code,Qty,Unit_Price,Line_Amount,From_Location,To_Location,Channel,Sub_Channel,Delivery_Type,Courier,City_Tier,Category,Order_ID,Customer_ID,Month,Year,Week,Delivery_Days,Payment_Method,Is_Returned
2025-02-01,2025-02-06,BPC-1021,3,1197.0,3591.0,Hyderabad,Kanpur,D2C,Website,Scheduled,Blue Dart,Tier 2,Haircare,D2C-101412,C44401,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-04,BPC-1001,1,372.0,372.0,Navi Mumbai,Vadodara,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-101413,C50867,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1030,1,536.0,536.0,Navi Mumbai,Vadodara,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-101413,C50867,2025-02,2025,5,3,COD,0
2025-02-01,2025-02-07,BPC-1021,1,1173.0,1173.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-101414,C41586,2025-02,2025,5,6,COD,0
2025-02-01,2025-02-03,BPC-1016,2,795.0,1590.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-101415,C50869,2025-02,2025,5,2,Wallet,0
2025-02-01,2025-02-05,BPC-1025,1,751.0,751.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-101416,C44691,2025-02,2025,5,4,Wallet,0
2025-02-01,2025-02-05,BPC-1003,1,530.0,530.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-101416,C44691,2025-02,2025,5,4,COD,0
2025-02-01,2025-02-06,BPC-1002,1,475.0,475.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-101417,C50870,2025-02,2025,5,5,COD,0
2025-02-01,2025-02-06,BPC-1009,1,322.0,322.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-101417,C50870,2025-02,2025,5,5,Wallet,0
2025-02-01,2025-02-04,BPC-1021,1,1181.0,1181.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-101418,C49047,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-06,BPC-1016,1,791.0,791.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-101419,C43110,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-07,BPC-1049,1,1559.0,1559.0,Navi Mumbai,Kochi,D2C,Website,Scheduled,Delhivery,Tier 2,Fragrance,D2C-101420,C50872,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-07,BPC-1012,1,525.0,525.0,Navi Mumbai,Kochi,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-101420,C50872,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-04,BPC-1034,1,289.0,289.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-101421,C44735,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1045,2,447.0,894.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-101421,C44735,2025-02,2025,5,3,COD,0
2025-02-01,2025-02-07,BPC-1015,1,530.0,530.0,Navi Mumbai,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-101422,C48903,2025-02,2025,5,6,COD,0
2025-02-01,2025-02-07,BPC-1033,2,603.0,1206.0,Navi Mumbai,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-101422,C48903,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-03,BPC-1012,2,525.0,1050.0,Gurgaon,Delhi,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-101423,C50872,2025-02,2025,5,2,Prepaid,0
2025-02-01,2025-02-04,BPC-1030,1,525.0,525.0,Gurgaon,Agra,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-101424,C44042,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1045,1,464.0,464.0,Gurgaon,Agra,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-101424,C44042,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1014,1,601.0,601.0,Gurgaon,Agra,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-101424,C44042,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-05,BPC-1040,1,955.0,955.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Makeup,D2C-101425,C50873,2025-02,2025,5,4,Prepaid,0
2025-02-01,2025-02-05,BPC-1033,2,587.0,1174.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-101425,C50873,2025-02,2025,5,4,Wallet,0
2025-02-01,2025-02-04,BPC-1034,1,288.0,288.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-101426,C47379,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1003,2,521.0,1042.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-101426,C47379,2025-02,2025,5,3,Wallet,0
2025-02-01,2025-02-07,BPC-1016,1,785.0,785.0,Hyderabad,Guwahati,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-101427,C43228,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-07,BPC-1015,1,541.0,541.0,Hyderabad,Guwahati,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-101427,C43228,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-04,BPC-1019,1,938.0,938.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-101428,C50876,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-06,BPC-1015,2,522.0,1044.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-101429,C50876,2025-02,2025,5,5,Wallet,0
2025-02-01,2025-02-06,BPC-1023,1,484.0,484.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-101429,C50876,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-06,BPC-1040,3,938.0,2814.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-101429,C50876,2025-02,2025,5,5,COD,0
2025-02-01,2025-02-04,BPC-1025,1,756.0,756.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-101430,C50876,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1039,1,271.0,271.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-101430,C50876,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1005,2,706.0,1412.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-101430,C50876,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1034,2,288.0,576.0,Gurgaon,Lucknow,D2C,Website,Scheduled,Blue Dart,Tier 2,Bodycare,D2C-101431,C50877,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-03,BPC-1031,1,468.0,468.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-101432,C50878,2025-02,2025,5,2,Prepaid,0
2025-02-01,2025-02-03,BPC-1016,1,792.0,792.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-101432,C50878,2025-02,2025,5,2,Prepaid,0
2025-02-01,2025-02-06,BPC-1038,1,282.0,282.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-101433,C49079,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-06,BPC-1035,1,278.0,278.0,Hyderabad,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-101433,C49079,2025-02,2025,5,5,Wallet,0
2025-02-01,2025-02-06,BPC-1026,1,666.0,666.0,Gurgaon,Chennai,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-101434,C50878,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-05,BPC-1036,1,475.0,475.0,Navi Mumbai,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-101435,C50879,2025-02,2025,5,4,Prepaid,0
2025-02-01,2025-02-04,BPC-1047,1,1082.0,1082.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Makeup,D2C-101436,C49213,2025-02,2025,5,3,Wallet,0
2025-02-01,2025-02-04,BPC-1001,1,372.0,372.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-101436,C49213,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1007,3,398.0,1194.0,Navi Mumbai,Nashik,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-101437,C50880,2025-02,2025,5,3,Wallet,0
2025-02-01,2025-02-04,BPC-1037,2,492.0,984.0,Navi Mumbai,Nashik,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-101437,C50880,2025-02,2025,5,3,Prepaid,1
2025-02-01,2025-02-03,BPC-1031,1,469.0,469.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-101438,C50880,2025-02,2025,5,2,Prepaid,0
2025-02-01,2025-02-06,BPC-1004,1,851.0,851.0,Navi Mumbai,Jaipur,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-101439,C50881,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-06,BPC-1011,2,446.0,892.0,Navi Mumbai,Jaipur,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-101439,C50881,2025-02,2025,5,5,COD,0
2025-02-01,2025-02-06,BPC-1018,1,435.0,435.0,Navi Mumbai,Jaipur,D2C,Website,Scheduled,Shadowfax,Tier 2,Haircare,D2C-101439,C50881,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-04,BPC-1034,2,293.0,586.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-101440,C50881,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-03,BPC-1022,1,525.0,525.0,Hyderabad,Kochi,D2C,Website,Scheduled,Ecom Express,Tier 2,Haircare,D2C-101441,C48430,2025-02,2025,5,2,Prepaid,0
2025-02-01,2025-02-06,BPC-1007,1,403.0,403.0,Hyderabad,Pune,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-101442,C50882,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-04,BPC-1048,2,1091.0,2182.0,Navi Mumbai,Surat,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-101443,C50883,2025-02,2025,5,3,COD,0
2025-02-01,2025-02-04,BPC-1022,2,521.0,1042.0,Navi Mumbai,Surat,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-101443,C50883,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-07,BPC-1021,1,1183.0,1183.0,Hyderabad,Patna,D2C,Website,Scheduled,Ecom Express,Tier 2,Haircare,D2C-101444,C44346,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-03,BPC-1031,1,466.0,466.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-101445,C50885,2025-02,2025,5,2,Prepaid,0
2025-02-01,2025-02-06,BPC-1024,3,839.0,2517.0,Gurgaon,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-101446,C50885,2025-02,2025,5,5,COD,0
2025-02-01,2025-02-06,BPC-1032,1,499.0,499.0,Gurgaon,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-101446,C50885,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-04,BPC-1020,1,937.0,937.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-101447,C50886,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1002,1,470.0,470.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-101447,C50886,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1001,1,374.0,374.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-101447,C50886,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1034,2,292.0,584.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-101448,C50887,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1012,1,540.0,540.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-101448,C50887,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-06,BPC-1008,2,694.0,1388.0,Gurgaon,Kochi,D2C,Website,Scheduled,Blue Dart,Tier 2,Skincare,D2C-101449,C48395,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-03,BPC-1046,1,972.0,972.0,Gurgaon,Lucknow,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-101450,C50887,2025-02,2025,5,2,Wallet,0
2025-02-01,2025-02-04,BPC-1033,1,593.0,593.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-101451,C50888,2025-02,2025,5,3,COD,0
2025-02-01,2025-02-04,BPC-1048,2,1094.0,2188.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-101451,C50888,2025-02,2025,5,3,Wallet,0
2025-02-01,2025-02-06,BPC-1047,1,1081.0,1081.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,XpressBees,Metro,Makeup,D2C-101452,C50889,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-06,BPC-1018,1,441.0,441.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Haircare,D2C-101453,C50890,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-06,BPC-1014,3,608.0,1824.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-101453,C50890,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-06,BPC-1030,1,528.0,528.0,Gurgaon,Kolkata,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-101454,C50890,2025-02,2025,5,5,Prepaid,0
2025-02-01,2025-02-04,BPC-1018,1,438.0,438.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-101455,C50891,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1027,1,1431.0,1431.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-101455,C50891,2025-02,2025,5,3,Prepaid,1
2025-02-01,2025-02-04,BPC-1001,1,374.0,374.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-101455,C50891,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-07,BPC-1039,2,270.0,540.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-101456,C50891,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-07,BPC-1027,1,1397.0,1397.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-101456,C50891,2025-02,2025,5,6,COD,0
2025-02-01,2025-02-04,BPC-1027,1,1442.0,1442.0,Gurgaon,Agra,D2C,Website,Scheduled,Shadowfax,Tier 2,Haircare,D2C-101457,C50892,2025-02,2025,5,3,Prepaid,1
2025-02-01,2025-02-04,BPC-1005,2,717.0,1434.0,Gurgaon,Agra,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-101457,C50892,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1036,1,465.0,465.0,Gurgaon,Agra,D2C,Website,Scheduled,Shadowfax,Tier 2,Bodycare,D2C-101457,C50892,2025-02,2025,5,3,COD,0
2025-02-01,2025-02-04,BPC-1001,1,371.0,371.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-101458,C40327,2025-02,2025,5,3,Wallet,0
2025-02-01,2025-02-04,BPC-1029,1,447.0,447.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-101458,C40327,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-04,BPC-1037,1,484.0,484.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-101458,C40327,2025-02,2025,5,3,Prepaid,0
2025-02-01,2025-02-07,BPC-1015,3,526.0,1578.0,Navi Mumbai,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-101459,C49133,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-07,BPC-1049,1,1577.0,1577.0,Navi Mumbai,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Fragrance,D2C-101459,C49133,2025-02,2025,5,6,COD,0
2025-02-01,2025-02-07,BPC-1023,1,482.0,482.0,Navi Mumbai,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-101459,C49133,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-07,BPC-1024,1,843.0,843.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-101460,C50895,2025-02,2025,5,6,COD,0
2025-02-01,2025-02-07,BPC-1005,2,707.0,1414.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-101460,C50895,2025-02,2025,5,6,Prepaid,0
2025-02-01,2025-02-07,BPC-1011,1,459.0,459.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-101460,C50895,2025-02,2025,5,6,Prepaid,0
2025-02-02,2025-02-06,BPC-1021,1,1190.0,1190.0,Navi Mumbai,Indore,D2C,Website,Scheduled,Ecom Express,Tier 2,Haircare,D2C-101461,C47420,2025-02,2025,5,4,Wallet,0
2025-02-02,2025-02-06,BPC-1015,1,529.0,529.0,Navi Mumbai,Indore,D2C,Website,Scheduled,Ecom Express,Tier 2,Skincare,D2C-101461,C47420,2025-02,2025,5,4,Wallet,0
2025-02-02,2025-02-05,BPC-1047,1,1084.0,1084.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-101462,C50896,2025-02,2025,5,3,COD,0
2025-02-02,2025-02-05,BPC-1049,1,1607.0,1607.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Fragrance,D2C-101462,C50896,2025-02,2025,5,3,Prepaid,0
2025-02-02,2025-02-05,BPC-1030,2,536.0,1072.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-101463,C47349,2025-02,2025,5,3,Prepaid,0
2025-02-02,2025-02-05,BPC-1026,2,654.0,1308.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-101463,C47349,2025-02,2025,5,3,Prepaid,0
2025-02-02,2025-02-04,BPC-1019,1,952.0,952.0,Hyderabad,Visakhapatnam,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-101464,C50897,2025-02,2025,5,2,Prepaid,0
2025-02-02,2025-02-04,BPC-1018,1,444.0,444.0,Hyderabad,Visakhapatnam,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-101464,C50897,2025-02,2025,5,2,COD,0
2025-02-02,2025-02-06,BPC-1046,2,996.0,1992.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Shadowfax,Metro,Makeup,D2C-101465,C50897,2025-02,2025,5,4,Prepaid,0
2025-02-02,2025-02-06,BPC-1034,1,286.0,286.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-101465,C50897,2025-02,2025,5,4,Prepaid,0
2025-02-02,2025-02-06,BPC-1021,1,1174.0,1174.0,Hyderabad,Ahmedabad,D2C,Website,Scheduled,Shadowfax,Metro,Haircare,D2C-101465,C50897,2025-02,2025,5,4,Prepaid,0
2025-02-02,2025-02-04,BPC-1033,2,607.0,1214.0,Gurgaon,Delhi,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-101466,C50898,2025-02,2025,5,2,Prepaid,0
2025-02-02,2025-02-08,BPC-1019,1,937.0,937.0,Navi Mumbai,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-101467,C50899,2025-02,2025,5,6,COD,0
2025-02-02,2025-02-08,BPC-1030,1,530.0,530.0,Navi Mumbai,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-101467,C50899,2025-02,2025,5,6,Prepaid,0
2025-02-02,2025-02-06,BPC-1015,1,529.0,529.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-101468,C43234,2025-02,2025,5,4,Prepaid,0
2025-02-02,2025-02-06,BPC-1022,2,523.0,1046.0,Hyderabad,Delhi,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-101469,C50900,2025-02,2025,5,4,Prepaid,0
2025-02-02,2025-02-06,BPC-1024,1,861.0,861.0,Hyderabad,Mumbai,D2C,Website,Scheduled,Shadowfax,Metro,Haircare,D2C-101470,C50900,2025-02,2025,5,4,Prepaid,0
2025-02-02,2025-02-06,BPC-1002,1,473.0,473.0,Hyderabad,Mumbai,D2C,Website,Scheduled,Shadowfax,Metro,Skincare,D2C-101470,C50900,2025-02,2025,5,4,COD,0
2025-02-02,2025-02-04,BPC-1001,2,367.0,734.0,Navi Mumbai,Nashik,D2C,Website,Scheduled,Shadowfax,Tier 2,Skincare,D2C-101471,C43683,2025-02,2025,5,2,Prepaid,0
2025-02-02,2025-02-05,BPC-1028,1,399.0,399.0,Hyderabad,Kochi,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-101472,C50901,2025-02,2025,5,3,Prepaid,0
2025-02-02,2025-02-05,BPC-1032,2,495.0,990.0,Hyderabad,Kochi,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-101472,C50901,2025-02,2025,5,3,Prepaid,0
