Sales_Date,Delivery_Date,SKU_Code,Qty,Unit_Price,Line_Amount,From_Location,To_Location,Channel,Sub_Channel,Delivery_Type,Courier,City_Tier,Category,Order_ID,Customer_ID,Month,Year,Week,Delivery_Days,Payment_Method,Is_Returned
2025-01-01,2025-01-05,BPC-1042,1,378.0,378.0,Navi Mumbai,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-100033,C49516,2025-01,2025,1,4,COD,0
2025-01-01,2025-01-04,BPC-1017,1,844.0,844.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-100034,C45837,2025-01,2025,1,3,Prepaid,0
2025-01-01,2025-01-04,BPC-1029,2,452.0,904.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-100034,C45837,2025-01,2025,1,3,COD,0
2025-01-01,2025-01-03,BPC-1024,1,855.0,855.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-100035,C50019,2025-01,2025,1,2,COD,0
2025-01-01,2025-01-04,BPC-1036,2,459.0,918.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-100036,C41741,2025-01,2025,1,3,Prepaid,0
2025-01-01,2025-01-04,BPC-1012,1,532.0,532.0,Hyderabad,Chennai,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-100036,C41741,2025-01,2025,1,3,COD,0
2025-01-01,2025-01-04,BPC-1026,1,656.0,656.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-100037,C50020,2025-01,2025,1,3,Wallet,0
2025-01-01,2025-01-03,BPC-1046,1,982.0,982.0,Gurgaon,Delhi,D2C,Website,Scheduled,XpressBees,Metro,Makeup,D2C-100038,C50020,2025-01,2025,1,2,COD,0
2025-01-01,2025-01-03,BPC-1038,3,276.0,828.0,Gurgaon,Delhi,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-100038,C50020,2025-01,2025,1,2,COD,0
2025-01-01,2025-01-03,BPC-1011,1,442.0,442.0,Gurgaon,Delhi,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-100038,C50020,2025-01,2025,1,2,Prepaid,0
2025-01-01,2025-01-07,BPC-1035,1,276.0,276.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Ecom Express,Metro,Bodycare,D2C-100039,C50020,2025-01,2025,1,6,Wallet,0
2025-01-01,2025-01-03,BPC-1036,2,463.0,926.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-100040,C50020,2025-01,2025,1,2,Prepaid,0
2025-01-01,2025-01-03,BPC-1014,1,610.0,610.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-100040,C50020,2025-01,2025,1,2,Prepaid,0
2025-01-01,2025-01-03,BPC-1001,1,368.0,368.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-100040,C50020,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-07,BPC-1012,1,530.0,530.0,Hyderabad,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-100041,C50021,2025-01,2025,1,5,COD,0
2025-01-02,2025-01-07,BPC-1041,1,1261.0,1261.0,Hyderabad,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-100041,C50021,2025-01,2025,1,5,Prepaid,0
2025-01-02,2025-01-07,BPC-1047,1,1062.0,1062.0,Hyderabad,Bhubaneswar,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-100041,C50021,2025-01,2025,1,5,COD,0
2025-01-02,2025-01-05,BPC-1024,2,843.0,1686.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-100042,C50022,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-05,BPC-1047,2,1079.0,2158.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-100042,C50022,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-05,BPC-1030,2,527.0,1054.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-100042,C50022,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-04,BPC-1001,2,372.0,744.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-100043,C50023,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-04,BPC-1011,1,450.0,450.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-100043,C50023,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-05,BPC-1016,1,787.0,787.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-100044,C50023,2025-01,2025,1,3,COD,0
2025-01-02,2025-01-05,BPC-1018,1,443.0,443.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-100044,C50023,2025-01,2025,1,3,COD,0
2025-01-02,2025-01-04,BPC-1034,2,294.0,588.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-100045,C50024,2025-01,2025,1,2,COD,0
2025-01-02,2025-01-06,BPC-1030,1,525.0,525.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-100046,C50024,2025-01,2025,1,4,Prepaid,0
2025-01-02,2025-01-06,BPC-1034,2,291.0,582.0,Gurgaon,Hyderabad,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-100046,C50024,2025-01,2025,1,4,Prepaid,0
2025-01-02,2025-01-07,BPC-1009,2,320.0,640.0,Gurgaon,Mumbai,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-100047,C41105,2025-01,2025,1,5,Prepaid,0
2025-01-02,2025-01-07,BPC-1047,1,1085.0,1085.0,Gurgaon,Mumbai,D2C,Website,Scheduled,XpressBees,Metro,Makeup,D2C-100047,C41105,2025-01,2025,1,5,Prepaid,0
2025-01-02,2025-01-05,BPC-1008,1,699.0,699.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-100048,C50025,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-05,BPC-1038,2,276.0,552.0,Gurgaon,Delhi,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-100049,C50026,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-04,BPC-1005,1,698.0,698.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-100050,C50027,2025-01,2025,1,2,COD,1
2025-01-02,2025-01-04,BPC-1036,1,457.0,457.0,Navi Mumbai,Ahmedabad,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-100050,C50027,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-05,BPC-1030,1,526.0,526.0,Hyderabad,Bengaluru,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-100051,C41311,2025-01,2025,1,3,Wallet,0
2025-01-02,2025-01-04,BPC-1048,1,1096.0,1096.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Makeup,D2C-100052,C46667,2025-01,2025,1,2,COD,0
2025-01-02,2025-01-04,BPC-1025,2,750.0,1500.0,Gurgaon,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Haircare,D2C-100052,C46667,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-06,BPC-1013,1,438.0,438.0,Gurgaon,Bengaluru,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-100053,C50029,2025-01,2025,1,4,COD,0
2025-01-02,2025-01-04,BPC-1019,2,935.0,1870.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-100054,C50029,2025-01,2025,1,2,Wallet,0
2025-01-02,2025-01-04,BPC-1001,1,373.0,373.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-100054,C50029,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-04,BPC-1031,1,474.0,474.0,Hyderabad,Chennai,D2C,Website,Scheduled,Delhivery,Metro,Bodycare,D2C-100054,C50029,2025-01,2025,1,2,Wallet,0
2025-01-02,2025-01-07,BPC-1023,1,482.0,482.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-100055,C50030,2025-01,2025,1,5,Prepaid,0
2025-01-02,2025-01-07,BPC-1013,1,442.0,442.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Skincare,D2C-100055,C50030,2025-01,2025,1,5,Prepaid,0
2025-01-02,2025-01-07,BPC-1044,1,983.0,983.0,Navi Mumbai,Kolkata,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-100055,C50030,2025-01,2025,1,5,Prepaid,0
2025-01-02,2025-01-04,BPC-1050,1,535.0,535.0,Gurgaon,Delhi,D2C,Website,Scheduled,Delhivery,Metro,Fragrance,D2C-100056,C42750,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-04,BPC-1044,1,979.0,979.0,Gurgaon,Delhi,D2C,Website,Scheduled,Delhivery,Metro,Makeup,D2C-100056,C42750,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-04,BPC-1005,1,698.0,698.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-100057,C50031,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-04,BPC-1006,1,1154.0,1154.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-100057,C50031,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-06,BPC-1005,1,690.0,690.0,Hyderabad,Delhi,D2C,Website,Scheduled,Ecom Express,Metro,Skincare,D2C-100058,C50031,2025-01,2025,1,4,COD,0
2025-01-02,2025-01-04,BPC-1032,2,492.0,984.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-100059,C50032,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-04,BPC-1042,1,367.0,367.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Blue Dart,Metro,Makeup,D2C-100059,C50032,2025-01,2025,1,2,COD,0
2025-01-02,2025-01-05,BPC-1006,1,1172.0,1172.0,Hyderabad,Mysuru,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-100060,C50033,2025-01,2025,1,3,COD,0
2025-01-02,2025-01-04,BPC-1005,1,698.0,698.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Blue Dart,Metro,Skincare,D2C-100061,C50034,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-04,BPC-1036,1,463.0,463.0,Hyderabad,Hyderabad,D2C,Website,Scheduled,Blue Dart,Metro,Bodycare,D2C-100061,C50034,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-05,BPC-1024,1,838.0,838.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Delhivery,Tier 2,Haircare,D2C-100062,C50034,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-05,BPC-1047,2,1077.0,2154.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Delhivery,Tier 2,Makeup,D2C-100062,C50034,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-05,BPC-1029,1,454.0,454.0,Hyderabad,Coimbatore,D2C,Website,Scheduled,Delhivery,Tier 2,Bodycare,D2C-100062,C50034,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-08,BPC-1027,1,1431.0,1431.0,Navi Mumbai,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-100063,C41810,2025-01,2025,1,6,Prepaid,0
2025-01-02,2025-01-08,BPC-1036,2,454.0,908.0,Navi Mumbai,Hyderabad,D2C,Website,Scheduled,XpressBees,Metro,Bodycare,D2C-100063,C41810,2025-01,2025,1,6,Prepaid,0
2025-01-02,2025-01-04,BPC-1004,1,851.0,851.0,Navi Mumbai,Pune,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-100064,C50035,2025-01,2025,1,2,Prepaid,0
2025-01-02,2025-01-05,BPC-1025,2,756.0,1512.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-100065,C50036,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-05,BPC-1020,3,940.0,2820.0,Navi Mumbai,Pune,D2C,Website,Scheduled,Delhivery,Metro,Haircare,D2C-100065,C50036,2025-01,2025,1,3,COD,0
2025-01-02,2025-01-05,BPC-1024,1,841.0,841.0,Navi Mumbai,Pune,D2C,Website,Scheduled,XpressBees,Metro,Haircare,D2C-100066,C50037,2025-01,2025,1,3,Prepaid,0
2025-01-02,2025-01-05,BPC-1016,1,787.0,787.0,Navi Mumbai,Pune,D2C,Website,Scheduled,XpressBees,Metro,Skincare,D2C-100066,C50037,2025-01,2025,1,3,Prepaid,1
2025-01-02,2025-01-04,BPC-1030,2,523.0,1046.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Shadowfax,Metro,Bodycare,D2C-100067,C50037,2025-01,2025,1,2,COD,0
2025-01-02,2025-01-04,BPC-1042,1,370.0,370.0,Navi Mumbai,Mumbai,D2C,Website,Scheduled,Shadowfax,Metro,Makeup,D2C-100067,C50037,2025-01,2025,1,2,COD,0
2025-01-02,2025-01-06,BPC-1025,1,738.0,738.0,Navi Mumbai,Bengaluru,D2C,Website,Scheduled,Blue Dart,Metro,Haircare,D2C-100068,C50038,2025-01,2025,1,4,Prepaid,0
2025-01-02,2025-01-05,BPC-1017,1,848.0,848.0,Hyderabad,Mysuru,D2C,Website,Scheduled,Delhivery,Tier 2,Skincare,D2C-100069,C50038,2025-01,2025,1,3,COD,1
